ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,customer_acquisition_cohort,acquisition_quartile,product_prefix,deal_complexity_score_x,deal_complexity_score_y,total_sales,order_count,clv_b2b,territory_performance_index,customer_value_score,customer_tier
10217,21,100.0,3,2244.9,2004-02-04,Shipped,1,2,2004,Trucks and Buses,96,S32_1268,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,10217,Recent,S3,7,7,115498.73,36,94734.91337078653,0.14445278660885533,0.07072781358587162,Bronze
10259,45,86.68,11,3900.6,2004-06-15,Shipped,2,6,2004,Trucks and Buses,96,S32_1268,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,10217,Recent,S3,13,13,115498.73,36,94734.91337078653,0.14445278660885533,0.07072781358587162,Bronze
10270,32,85.72,1,2743.04,2004-07-19,Shipped,3,7,2004,Trucks and Buses,96,S32_1268,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,10139,Growth,S3,11,11,151570.98,46,80882.175,0.14445278660885533,0.08967658031400969,Bronze
10291,26,83.79,3,2178.54,2004-09-08,Shipped,3,9,2004,Trucks and Buses,96,S32_1268,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,10167,Scale,S3,14,14,134259.33,38,98402.92259036144,1.0,0.0773008431710182,Bronze
10348,42,100.0,3,6386.94,2004-11-01,Shipped,4,11,2004,Trucks and Buses,96,S32_1268,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium,10126,Growth,S3,8,8,120615.28,32,84016.36870229007,1.0,0.0667967122594898,Bronze
10358,41,100.0,1,4428.0,2004-12-10,Shipped,4,12,2004,Trucks and Buses,96,S32_1268,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,10104,Early,S3,14,14,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10425,41,86.68,11,3553.88,2005-05-31,In Process,2,5,2005,Trucks and Buses,96,S32_1268,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,10275,Recent,S3,13,13,180124.9,53,210049.803514377,1.0,0.1091008571092068,Bronze
10120,22,100.0,6,2461.36,2003-04-29,Shipped,2,4,2003,Motorcycles,99,S32_1374,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,10120,Growth,S3,15,15,200995.41,55,126270.78253012049,0.14445278660885533,0.11271325808083006,Bronze
10133,23,100.0,1,2642.01,2003-06-27,Shipped,2,6,2003,Motorcycles,99,S32_1374,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S3,8,8,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10188,44,98.89,7,4351.16,2003-11-18,Shipped,4,11,2003,Motorcycles,99,S32_1374,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,10181,Scale,S3,8,8,111640.28,29,137201.01750841748,1.0,0.06343619416528738,Bronze
10210,46,79.91,5,3675.86,2004-01-12,Shipped,1,1,2004,Motorcycles,99,S32_1374,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium,10210,Recent,S3,17,17,67605.07,20,265331.72634408606,0.09121179679999217,0.048373524517489136,Bronze
10223,21,100.0,7,2475.27,2004-02-20,Shipped,1,2,2004,Motorcycles,99,S32_1374,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,10120,Growth,S3,15,15,200995.41,55,126270.78253012049,0.14445278660885533,0.11271325808083006,Bronze
10275,23,81.91,7,1883.93,2004-07-23,Shipped,3,7,2004,Motorcycles,99,S32_1374,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,10275,Recent,S3,18,18,180124.9,53,210049.803514377,1.0,0.1091008571092068,Bronze
10297,26,100.0,2,2856.88,2004-09-16,Shipped,3,9,2004,Motorcycles,99,S32_1374,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Small,10220,Recent,S3,7,7,57756.43,16,96702.27958715596,1.0,0.03498010163810477,Bronze
10340,55,100.0,2,6482.85,2004-11-24,Shipped,4,11,2004,Motorcycles,99,S32_1374,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium,10118,Growth,S3,8,8,78411.86,23,49007.4125,1.0,0.04574939797050226,Bronze
10363,50,100.0,2,6576.5,2005-01-06,Shipped,1,1,2005,Motorcycles,99,S32_1374,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,10141,Growth,S3,15,15,113961.15,30,79230.13285714285,1.0,0.06283398058431945,Bronze
10375,37,100.0,3,6353.27,2005-02-03,Shipped,1,2,2005,Motorcycles,99,S32_1374,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,10275,Recent,S3,15,15,180124.9,53,210049.803514377,1.0,0.1091008571092068,Bronze
10387,44,94.9,1,4175.6,2005-03-02,Shipped,1,3,2005,Motorcycles,99,S32_1374,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,10117,Growth,S3,1,1,172989.68,43,91908.63639010189,0.09121179679999217,0.09132888493134783,Bronze
10416,45,100.0,2,4764.6,2005-05-10,Shipped,2,5,2005,Motorcycles,99,S32_1374,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium,10176,Scale,S3,14,14,142601.33,39,94292.54610507246,1.0,0.08012703678424364,Bronze
10108,27,43.45,13,1173.15,2003-03-03,Shipped,1,3,2003,Motorcycles,40,S32_2206,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Small,10108,Early,S3,16,16,94015.73,26,54905.18631999999,0.09121179679999217,0.052875972332028814,Bronze
10122,31,44.66,17,1384.46,2003-05-08,Shipped,2,5,2003,Motorcycles,40,S32_2206,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small,10122,Growth,S3,17,17,74936.14,25,44838.83786885246,1.0,0.0471408447640282,Bronze
10169,26,39.83,9,1035.58,2003-11-04,Shipped,4,11,2003,Motorcycles,40,S32_2206,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,10148,Scale,S3,13,13,153996.13,46,102946.13086080586,0.14445278660885533,0.09107194995497356,Bronze
10180,34,45.46,4,1545.64,2003-11-11,Shipped,4,11,2003,Motorcycles,40,S32_2206,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small,10180,Scale,S3,14,14,69052.41,20,244700.2878640777,1.0,0.047883188318364044,Bronze
10190,46,32.99,1,1517.54,2003-11-19,Shipped,4,11,2003,Motorcycles,40,S32_2206,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S3,4,4,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10211,41,42.24,9,1731.84,2004-01-15,Shipped,1,1,2004,Motorcycles,40,S32_2206,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Small,10211,Recent,S3,15,15,93170.66,27,75740.06881959911,1.0,0.054664607831659315,Bronze
10224,43,39.43,2,1695.49,2004-02-21,Shipped,1,2,2004,Motorcycles,40,S32_2206,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small,10180,Scale,S3,6,6,69052.41,20,244700.2878640777,1.0,0.047883188318364044,Bronze
10252,36,48.28,6,1738.08,2004-05-26,Shipped,2,5,2004,Motorcycles,40,S32_2206,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Small,10211,Recent,S3,9,9,93170.66,27,75740.06881959911,1.0,0.054664607831659315,Bronze
10299,24,42.24,4,1013.76,2004-09-30,Shipped,3,9,2004,Motorcycles,40,S32_2206,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small,10155,Scale,S3,11,11,111250.38,30,82365.9,1.0,0.06236245706238509,Bronze
10310,36,43.05,17,1549.8,2004-10-16,Shipped,4,10,2004,Motorcycles,40,S32_2206,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Small,10191,Scale,S3,17,17,100306.58,26,110276.8123493976,1.0,0.05642266341239877,Bronze
10343,29,100.0,5,3713.16,2004-11-24,Shipped,4,11,2004,Motorcycles,40,S32_2206,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,10121,Growth,S3,6,6,135042.94,41,71024.02463976944,1.0,0.07987576822974221,Bronze
10355,38,39.83,10,1513.54,2004-12-07,Shipped,4,12,2004,Motorcycles,40,S32_2206,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S3,10,10,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10364,48,48.28,1,2317.44,2005-01-06,Shipped,1,1,2005,Motorcycles,40,S32_2206,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small,10122,Growth,S3,1,1,74936.14,25,44838.83786885246,1.0,0.0471408447640282,Bronze
10378,40,82.46,1,3298.4,2005-02-10,Shipped,1,2,2005,Motorcycles,40,S32_2206,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,10104,Early,S3,10,10,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10403,30,40.23,2,1206.9,2005-04-08,Shipped,2,4,2005,Motorcycles,40,S32_2206,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small,10253,Recent,S3,9,9,118008.27,29,78172.44745916517,1.0,0.06252151573536294,Bronze
10104,35,47.62,11,1666.7,2003-01-31,Shipped,1,1,2003,Trucks and Buses,54,S32_2509,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S3,13,13,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10114,28,55.73,2,1560.44,2003-04-01,Shipped,2,4,2003,Trucks and Buses,54,S32_2509,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Small,10114,Growth,S3,10,10,97203.68,23,59132.23866666666,1.0,0.0502654264226107,Bronze
10141,24,45.99,7,1103.76,2003-08-01,Shipped,3,8,2003,Trucks and Buses,54,S32_2509,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,10141,Growth,S3,9,9,113961.15,30,79230.13285714285,1.0,0.06283398058431945,Bronze
10151,41,63.85,5,2617.85,2003-09-21,Shipped,3,9,2003,Trucks and Buses,54,S32_2509,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,10151,Scale,S3,10,10,104370.38,32,76343.06352705411,1.0,0.06293500544345523,Bronze
10165,48,45.99,14,2207.52,2003-10-22,Shipped,4,10,2003,Trucks and Buses,54,S32_2509,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small,10117,Growth,S3,18,18,172989.68,43,91908.63639010189,0.09121179679999217,0.09132888493134783,Bronze
10175,50,63.31,3,3165.5,2003-11-06,Shipped,4,11,2003,Trucks and Buses,54,S32_2509,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium,10129,Growth,S3,12,12,88804.5,26,59914.31146025878,1.0,0.05192961308909447,Bronze
10184,33,62.77,8,2071.41,2003-11-14,Shipped,4,11,2003,Trucks and Buses,54,S32_2509,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Small,10184,Scale,S3,13,13,54723.62,15,60896.711280487805,1.0,0.031755289392518975,Bronze
10246,35,48.7,7,1704.5,2004-05-05,Shipped,2,5,2004,Trucks and Buses,54,S32_2509,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S3,11,11,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10259,40,43.83,6,1753.2,2004-06-15,Shipped,2,6,2004,Trucks and Buses,54,S32_2509,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,10217,Recent,S3,13,13,115498.73,36,94734.91337078653,0.14445278660885533,0.07072781358587162,Bronze
10325,38,100.0,3,8844.12,2004-11-05,Shipped,4,11,2004,Trucks and Buses,54,S32_2509,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Large,10103,Early,S3,9,9,116599.19,32,65778.52295208655,1.0,0.06520234066938801,Bronze
10359,36,100.0,3,6358.68,2004-12-15,Shipped,4,12,2004,Trucks and Buses,54,S32_2509,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,10121,Growth,S3,8,8,135042.94,41,71024.02463976944,1.0,0.07987576822974221,Bronze
10383,32,53.18,5,1701.76,2005-02-22,Shipped,1,2,2005,Trucks and Buses,54,S32_2509,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S3,13,13,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10394,36,62.77,3,2259.72,2005-03-15,Shipped,1,3,2005,Trucks and Buses,54,S32_2509,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S3,7,7,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10412,19,48.7,7,925.3,2005-05-03,Shipped,2,5,2005,Trucks and Buses,54,S32_2509,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S3,11,11,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10425,11,43.83,6,482.13,2005-05-31,In Process,2,5,2005,Trucks and Buses,54,S32_2509,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,10275,Recent,S3,13,13,180124.9,53,210049.803514377,1.0,0.1091008571092068,Bronze
10104,49,65.87,4,3227.63,2003-01-31,Shipped,1,1,2003,Trains,62,S32_3207,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,10104,Early,S3,13,13,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10116,27,63.38,1,1711.26,2003-04-11,Shipped,2,4,2003,Trains,62,S32_3207,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Small,10116,Growth,S3,1,1,33440.1,8,19041.554602184086,1.0,0.017342796176161003,Bronze
10152,33,50.95,2,1681.35,2003-09-25,Shipped,3,9,2003,Trains,62,S32_3207,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Small,10152,Scale,S3,4,4,59469.12,15,43674.504627766604,0.14445278660885533,0.032121457634630854,Bronze
10165,44,53.44,7,2351.36,2003-10-22,Shipped,4,10,2003,Trains,62,S32_3207,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small,10117,Growth,S3,18,18,172989.68,43,91908.63639010189,0.09121179679999217,0.09132888493134783,Bronze
10176,22,64.0,6,1408.0,2003-11-06,Shipped,4,11,2003,Trains,62,S32_3207,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,10176,Scale,S3,10,10,142601.33,39,94292.54610507246,1.0,0.08012703678424364,Bronze
10184,48,50.95,1,2445.6,2003-11-14,Shipped,4,11,2003,Trains,62,S32_3207,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Small,10184,Scale,S3,13,13,54723.62,15,60896.711280487805,1.0,0.031755289392518975,Bronze
10220,20,52.82,6,1056.4,2004-02-12,Shipped,1,2,2004,Trains,62,S32_3207,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Small,10220,Recent,S3,9,9,57756.43,16,96702.27958715596,1.0,0.03498010163810477,Bronze
10230,46,60.9,4,2801.4,2004-03-15,Shipped,1,3,2004,Trains,62,S32_3207,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Small,10101,Early,S3,8,8,85171.59,22,46608.14145427286,1.0,0.04597909459062931,Bronze
10247,40,49.71,6,1988.4,2004-05-05,Shipped,2,5,2004,Trains,62,S32_3207,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,10141,Growth,S3,6,6,113961.15,30,79230.13285714285,1.0,0.06283398058431945,Bronze
10306,46,50.33,17,2315.18,2004-10-14,Shipped,4,10,2004,Trains,62,S32_3207,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,10110,Early,S3,17,17,157807.81,51,94271.44132569559,1.0,0.09735950383251968,Bronze
10314,35,66.49,9,2327.15,2004-10-22,Shipped,4,10,2004,Trains,62,S32_3207,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,10161,Scale,S3,15,15,100595.55,27,98702.62298387097,1.0,0.05719123450775858,Bronze
10325,28,100.0,2,5377.4,2004-11-05,Shipped,4,11,2004,Trains,62,S32_3207,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,10103,Early,S3,9,9,116599.19,32,65778.52295208655,1.0,0.06520234066938801,Bronze
10336,31,84.71,9,2626.01,2004-11-20,Shipped,4,11,2004,Trains,62,S32_3207,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Small,10114,Growth,S3,12,12,97203.68,23,59132.23866666666,1.0,0.0502654264226107,Bronze
10350,27,100.0,14,4406.4,2004-12-02,Shipped,4,12,2004,Trains,62,S32_3207,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,10104,Early,S3,17,17,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10359,22,100.0,1,4301.22,2004-12-15,Shipped,4,12,2004,Trains,62,S32_3207,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,10121,Growth,S3,8,8,135042.94,41,71024.02463976944,1.0,0.07987576822974221,Bronze
10383,44,36.07,8,1587.08,2005-02-22,Shipped,1,2,2005,Trains,62,S32_3207,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S3,13,13,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10394,30,60.28,4,1808.4,2005-03-15,Shipped,1,3,2005,Trains,62,S32_3207,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S3,7,7,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10103,45,75.63,7,3403.35,2003-01-29,Shipped,1,1,2003,Trucks and Buses,64,S32_3522,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,10103,Early,S3,16,16,116599.19,32,65778.52295208655,1.0,0.06520234066938801,Bronze
10126,26,62.7,7,1630.2,2003-05-28,Shipped,2,5,2003,Trucks and Buses,64,S32_3522,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small,10126,Growth,S3,17,17,120615.28,32,84016.36870229007,1.0,0.0667967122594898,Bronze
10150,49,58.18,4,2850.82,2003-09-19,Shipped,3,9,2003,Trucks and Buses,64,S32_3522,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small,10117,Growth,S3,11,11,172989.68,43,91908.63639010189,0.09121179679999217,0.09132888493134783,Bronze
10164,49,54.94,5,2692.06,2003-10-21,Resolved,4,10,2003,Trucks and Buses,64,S32_3522,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Small,10164,Scale,S3,8,8,52263.9,15,37625.88461538462,1.0,0.030305097200400477,Bronze
10175,29,74.98,12,2174.42,2003-11-06,Shipped,4,11,2003,Trucks and Buses,64,S32_3522,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small,10129,Growth,S3,12,12,88804.5,26,59914.31146025878,1.0,0.05192961308909447,Bronze
10194,39,54.94,7,2142.66,2003-11-25,Shipped,4,11,2003,Trucks and Buses,64,S32_3522,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small,10194,Scale,S3,11,11,142874.25,41,526758.5984848485,1.0,0.09943267580879472,Bronze
10217,39,62.05,7,2419.95,2004-02-04,Shipped,1,2,2004,Trucks and Buses,64,S32_3522,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,10217,Recent,S3,7,7,115498.73,36,94734.91337078653,0.14445278660885533,0.07072781358587162,Bronze
10258,20,61.41,2,1228.2,2004-06-15,Shipped,2,6,2004,Trucks and Buses,64,S32_3522,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,10258,Recent,S3,6,6,120562.74,32,141042.94903846155,0.09121179679999217,0.06901754192631648,Bronze
10270,21,63.35,5,1330.35,2004-07-19,Shipped,3,7,2004,Trucks and Buses,64,S32_3522,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,10139,Growth,S3,11,11,151570.98,46,80882.175,0.14445278660885533,0.08967658031400969,Bronze
10291,32,71.75,7,2296.0,2004-09-08,Shipped,3,9,2004,Trucks and Buses,64,S32_3522,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,10167,Scale,S3,14,14,134259.33,38,98402.92259036144,1.0,0.0773008431710182,Bronze
10304,36,73.04,2,2629.44,2004-10-11,Shipped,4,10,2004,Trucks and Buses,64,S32_3522,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Small,10216,Recent,S3,17,17,64834.32,18,93535.67905138338,1.0,0.03872441348619289,Bronze
10348,31,100.0,5,3139.99,2004-11-01,Shipped,4,11,2004,Trucks and Buses,64,S32_3522,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium,10126,Growth,S3,8,8,120615.28,32,84016.36870229007,1.0,0.0667967122594898,Bronze
10358,36,100.0,2,5669.64,2004-12-10,Shipped,4,12,2004,Trucks and Buses,64,S32_3522,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,10104,Early,S3,14,14,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10370,25,100.0,3,3160.25,2005-01-20,Shipped,1,1,2005,Trucks and Buses,64,S32_3522,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,10148,Scale,S3,9,9,153996.13,46,102946.13086080586,0.14445278660885533,0.09107194995497356,Bronze
10424,44,61.41,2,2702.04,2005-05-31,In Process,2,5,2005,Trucks and Buses,64,S32_3522,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S3,6,6,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10106,33,72.92,5,2406.36,2003-02-17,Shipped,1,2,2003,Vintage Cars,68,S32_4289,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,10106,Early,S3,18,18,137955.72,48,79297.38236220472,1.0,0.08894630469124336,Bronze
